,r,lr,lora_alpha,model_size,score,epoch,multi,gen,mmlu,Abstract (target),Introduction (target),Introduction-multi (target),Conclusion (target),Abstract (irrelevant 1),Introduction (irrelevant 1),Introduction-multi (irrelevant 1),Conclusion (irrelevant 1),Introduction (irrelevant 2),Total texts,Total instructions,MMLU,LoRA layers
1668,201,9.980101971111097e-05,558,13,0.14657489907507742,3,0.9752066115702479,0.14657489907507742,0.28,35,229,470,98,3,33,2123,22,692,5827,2119,3,4
673,55,8.775368695502438e-05,412,13,0.1654018068136154,4,0.9256198347107438,0.1654018068136154,0.36,23,148,457,72,8,198,836,35,10,2164,373,4,4
731,59,7.01826737652066e-05,864,13,0.14047626572881092,5,0.9752066115702479,0.14047626572881092,0.34,29,227,5,42,6,1069,223,18,5,2430,801,5,4
1643,207,9.614493642676643e-05,505,13,0.16121648096869337,5,0.9752066115702479,0.16121648096869337,0.36,36,249,495,100,3,30,2024,22,730,5298,1606,3,4
1307,47,5.977113656535118e-05,404,13,0.15718215720532866,6,0.9256198347107438,0.15718215720532866,0.34,14,204,556,155,22,224,3935,59,9,5346,158,10,4
1336,35,8.701690519241668e-05,439,13,0.1549028170181212,6,0.9669421487603306,0.1549028170181212,0.3,13,160,539,235,10,319,2405,56,18,4317,558,4,4
1612,191,9.621786316453592e-05,394,13,0.1474480609019303,6,0.9752066115702479,0.1474480609019303,0.36,34,246,461,99,5,34,2163,22,775,5231,1388,4,4
1576,84,2.4896873535721744e-05,142,13,0.1349048573049406,6,0.9586776859504132,0.1349048573049406,0.28,25,207,470,98,5,50,225,15,8,2096,988,5,4
1557,70,7.832784221585855e-05,460,13,0.13075299293671544,6,0.9586776859504132,0.13075299293671544,0.36,33,178,432,69,5,344,3586,23,13,5290,603,4,4
1328,49,6.501284344395084e-05,401,13,0.1300316772126541,6,0.9421487603305785,0.1300316772126541,0.28,11,121,362,155,15,204,1848,47,10,3135,356,6,4
1594,171,9.986081513278459e-05,400,13,0.14618520781737068,6,0.9504132231404959,0.14618520781737068,0.3,33,247,470,97,5,44,2149,23,968,5049,1010,3,4
1603,221,9.883156525709714e-05,393,13,0.156202314510693,6,0.9173553719008265,0.156202314510693,0.32,36,232,461,97,5,36,2105,23,848,4855,1008,4,4
1314,49,6.0465892387331997e-05,405,13,0.16155930760679454,6,0.9008264462809917,0.16155930760679454,0.38,14,185,539,141,19,222,2404,48,10,3774,186,6,4
1567,71,7.26722150724009e-05,391,13,0.15994821861174005,6,0.9338842975206612,0.15994821861174005,0.3,34,220,475,101,6,48,2159,23,9,3997,917,5,4
1547,62,8.893041922678786e-05,900,13,0.14496814734427046,6,0.9008264462809917,0.14496814734427046,0.14,20,78,350,73,7,211,139,49,16,1237,288,6,4
1345,35,8.537131112241794e-05,448,13,0.14303313285912775,6,0.9421487603305785,0.14303313285912775,0.3,10,180,410,81,20,351,2577,35,14,4155,473,4,4
1691,194,9.997942088473711e-05,539,13,0.16337871487984962,6,0.9752066115702479,0.16337871487984962,0.38,42,249,496,99,3,30,2176,22,757,6082,2205,3,4
1321,47,3.9593867104557886e-05,402,13,0.1333434910050772,6,0.9338842975206612,0.1333434910050772,0.4,14,164,378,151,16,204,2347,54,9,3724,380,7,4
1365,32,7.02780867881485e-05,355,13,0.1222041466786039,6,0.9669421487603306,0.1222041466786039,0.24,20,144,248,293,27,474,3970,84,6,6303,1029,8,4
1479,56,8.666105784723726e-05,697,13,0.14553038590535322,6,0.9338842975206612,0.14553038590535322,0.32,24,188,332,66,9,289,399,37,12,1848,488,4,4
1711,209,9.973985461733564e-05,559,13,0.1633717709656851,6,0.9752066115702479,0.1633717709656851,0.42,45,250,384,104,3,31,2077,18,761,5895,2219,3,4
1470,60,8.761013899491848e-05,741,13,0.14836979294417768,6,0.9669421487603306,0.14836979294417768,0.34,23,198,324,63,8,267,441,20,15,1758,395,4,4
1681,188,9.942247705954157e-05,558,13,0.15033927262652716,6,0.9586776859504132,0.15033927262652716,0.38,41,249,459,99,3,33,2292,24,705,6066,2158,3,4
1760,204,9.553772106449459e-05,552,13,0.149365487119192,6,0.9669421487603306,0.149365487119192,0.26,37,249,487,91,3,21,2828,24,557,6757,2457,3,4
1420,45,6.404358669839017e-05,443,13,0.14716570783841187,6,0.9338842975206612,0.14716570783841187,0.38,18,102,516,101,21,223,612,31,101,1881,144,12,4
1452,48,5.645501355424601e-05,416,13,0.1303508654539996,6,0.9421487603305785,0.1303508654539996,0.32,16,164,571,272,9,136,858,52,20,2369,266,5,4
1429,38,4.295041210961693e-05,390,13,0.13064222237299083,6,0.8925619834710744,0.13064222237299083,0.18,13,84,635,108,31,570,2467,64,13,4195,182,28,4
1701,187,9.952678913370452e-05,535,13,0.15605116884761036,6,0.9669421487603306,0.15605116884761036,0.34,45,250,467,102,3,31,2121,23,772,5997,2180,3,4
1443,48,7.221075614800233e-05,345,13,0.15445626496337675,6,0.9421487603305785,0.15445626496337675,0.38,15,139,565,93,11,306,943,49,24,2511,356,10,4
1436,40,8.272104464058957e-05,373,13,0.11405228864819737,6,0.9421487603305785,0.11405228864819737,0.38,11,34,106,168,12,98,5117,100,33,5997,299,19,4
1750,208,9.623493657091402e-05,584,13,0.1519253909761523,6,0.9421487603305785,0.1519253909761523,0.32,46,223,385,88,3,23,2622,16,494,6988,3085,3,4
1671,201,9.980101971111097e-05,558,13,0.1294830103773453,6,0.9669421487603306,0.1294830103773453,0.32,35,229,470,98,3,33,2123,22,692,5827,2119,3,4
1412,39,5.240233646550168e-05,414,13,0.13112342985009995,6,0.9090909090909091,0.13112342985009995,0.36,18,149,408,222,25,163,1891,41,27,3085,127,14,4
550,32,6.944612007571953e-05,369,13,0.13195206937951623,5,0.9586776859504132,0.13195206937951623,0.3,8,130,255,74,8,492,4230,21,23,6126,879,6,4
1585,199,7.43218259438111e-05,394,13,0.16478002959855512,6,0.9586776859504132,0.16478002959855512,0.32,37,248,468,98,5,31,2182,23,689,4793,1009,3,4
1622,204,9.912338803207757e-05,490,13,0.1410255464474885,6,0.9669421487603306,0.1410255464474885,0.3,36,230,456,98,3,29,2259,22,4,4804,1664,3,4
721,70,7.078757099163636e-05,855,13,0.14520523697117954,5,0.9669421487603306,0.14520523697117954,0.26,30,225,207,50,6,569,306,20,5,2410,989,3,4
560,42,9.994224272165027e-05,578,13,0.1362594847380664,5,0.9421487603305785,0.1362594847380664,0.36,12,216,553,177,14,252,1437,26,7,2980,278,8,4
1690,194,9.997942088473711e-05,539,13,0.15798008916420278,5,0.9752066115702479,0.15798008916420278,0.26,42,249,496,99,3,30,2176,22,757,6082,2205,3,4
1529,52,1.8028713815973297e-05,728,13,0.13960318524157578,5,0.9256198347107438,0.13960318524157578,0.32,27,194,261,65,11,661,336,12,9,2138,559,3,4
1631,203,9.984606615462455e-05,498,13,0.15067243187471668,5,0.9752066115702479,0.15067243187471668,0.3,35,249,472,102,3,26,2998,23,545,6203,1747,3,4
711,70,7.097210111105902e-05,833,13,0.14717631662270458,5,0.9752066115702479,0.14717631662270458,0.38,29,224,382,44,8,640,206,20,6,2117,555,3,4
1538,77,6.365563622821234e-05,758,13,0.12243873189400252,5,0.9173553719008265,0.12243873189400252,0.46,20,4,147,86,9,284,191,31,10,1192,403,7,4
577,41,9.615985437727868e-05,585,13,0.12862680793965783,5,0.9338842975206612,0.12862680793965783,0.34,12,211,445,188,12,697,1107,24,44,3162,419,3,4
701,60,7.624515397017785e-05,754,13,0.14832037550294813,5,0.9669421487603306,0.14832037550294813,0.32,26,187,295,57,5,378,2852,43,11,4558,700,4,4
1621,204,9.912338803207757e-05,490,13,0.1423642094313911,5,0.9669421487603306,0.1423642094313911,0.26,36,230,456,98,3,29,2259,22,4,4804,1664,3,4
1546,62,8.893041922678786e-05,900,13,0.14544396091926123,5,0.9504132231404959,0.14544396091926123,0.26,20,78,350,73,7,211,139,49,16,1237,288,6,4
568,41,9.987551833620358e-05,509,13,0.15304239732047872,5,0.9669421487603306,0.15304239732047872,0.22,13,216,544,202,14,270,1375,26,52,3030,307,11,4
1720,196,9.697658068249548e-05,556,13,0.151871855132279,5,0.9586776859504132,0.151871855132279,0.36,46,221,390,90,3,27,2821,16,508,6591,2466,3,4
1355,35,8.333568030600687e-05,434,13,0.12120200882932879,6,0.9256198347107438,0.12120200882932879,0.38,10,187,412,86,21,368,1678,32,13,3342,531,4,4
1364,32,7.02780867881485e-05,355,13,0.12737095364672674,5,0.9586776859504132,0.12737095364672674,0.3,20,144,248,293,27,474,3970,84,6,6303,1029,8,4
1391,37,9.980233307597712e-05,467,13,0.1252021141750238,5,0.9504132231404959,0.1252021141750238,0.3,7,150,638,403,7,280,7051,13,34,9028,442,3,4
1344,35,8.537131112241794e-05,448,13,0.1440589578915455,5,0.9586776859504132,0.1440589578915455,0.26,10,180,410,81,20,351,2577,35,14,4155,473,4,4
1354,35,8.333568030600687e-05,434,13,0.12537704150501813,5,0.9504132231404959,0.12537704150501813,0.24,10,187,412,86,21,368,1678,32,13,3342,531,4,4
1383,41,4.918029675614109e-05,580,13,0.13987061149598268,5,0.9504132231404959,0.13987061149598268,0.32,12,214,454,180,13,882,1091,24,38,3240,324,8,4
1374,41,5.540595429604002e-05,489,13,0.16295935571360579,5,0.9586776859504132,0.16295935571360579,0.32,12,215,581,146,14,222,1481,45,18,3025,288,3,4
1411,39,5.240233646550168e-05,414,13,0.1250470865200307,5,0.9090909090909091,0.1250470865200307,0.38,18,149,408,222,25,163,1891,41,27,3085,127,14,4
1327,49,6.501284344395084e-05,401,13,0.13150580063846545,5,0.9421487603305785,0.13150580063846545,0.44,11,121,362,155,15,204,1848,47,10,3135,356,6,4
1428,38,4.295041210961693e-05,390,13,0.13242531742899596,5,0.9173553719008265,0.13242531742899596,0.3,13,84,635,108,31,570,2467,64,13,4195,182,28,4
1700,187,9.952678913370452e-05,535,13,0.15518398782467635,5,0.9669421487603306,0.15518398782467635,0.32,45,250,467,102,3,31,2121,23,772,5997,2180,3,4
1419,45,6.404358669839017e-05,443,13,0.13216220620924524,5,0.9173553719008265,0.13216220620924524,0.36,18,102,516,101,21,223,612,31,101,1881,144,12,4
1710,209,9.973985461733564e-05,559,13,0.14818075049432664,5,0.9669421487603306,0.14818075049432664,0.4,45,250,384,104,3,31,2077,18,761,5895,2219,3,4
1435,40,8.272104464058957e-05,373,13,0.12365756513030476,5,0.9421487603305785,0.12365756513030476,0.3,11,34,106,168,12,98,5117,100,33,5997,299,19,4
1335,35,8.701690519241668e-05,439,13,0.14521423273180564,5,0.9669421487603306,0.14521423273180564,0.28,13,160,539,235,10,319,2405,56,18,4317,558,4,4
1401,45,8.189979578469035e-05,555,13,0.12121635583975947,5,0.9256198347107438,0.12121635583975947,0.34,14,183,559,134,16,364,3115,11,17,4647,214,20,4
1610,191,9.621786316453592e-05,394,13,0.15155449896263756,4,0.9834710743801653,0.15155449896263756,0.34,34,246,461,99,5,34,2163,22,775,5231,1388,4,4
534,34,8.639347989033767e-05,446,13,0.1383655881132007,10,0.9421487603305785,0.1383655881132007,0.34,14,178,400,261,10,322,1436,55,13,3316,623,4,4
1688,194,9.997942088473711e-05,539,13,0.15866499655558922,3,0.9752066115702479,0.15866499655558922,0.28,42,249,496,99,3,30,2176,22,757,6082,2205,3,4
1709,209,9.973985461733564e-05,559,13,0.14835005401216186,4,0.9834710743801653,0.14835005401216186,0.36,45,250,384,104,3,31,2077,18,761,5895,2219,3,4
1699,187,9.952678913370452e-05,535,13,0.14055023561177268,4,0.9752066115702479,0.14055023561177268,0.28,45,250,467,102,3,31,2121,23,772,5997,2180,3,4
1630,203,9.984606615462455e-05,498,13,0.15876757448438714,4,1.0,0.15876757448438714,0.38,35,249,472,102,3,26,2998,23,545,6203,1747,3,4
1537,77,6.365563622821234e-05,758,13,0.1171541738524831,4,0.9338842975206612,0.1171541738524831,0.28,20,4,147,86,9,284,191,31,10,1192,403,7,4
71,115,4.7668799102762665e-05,484,13,0.07949453998109614,4,0.5454545454545454,0.07949453998109614,0.24,3,241,87,1,2,16,136366,34,92,136844,1,1,4
1708,209,9.973985461733564e-05,559,13,0.16474957690117914,3,0.9917355371900827,0.16474957690117914,0.38,45,250,384,104,3,31,2077,18,761,5895,2219,3,4
51,729,0.00034684751114821794,276,13,0.13132327161549456,3,0.3140495867768595,0.13132327161549456,0.34,5,83,637,1,1,6,1,1,1,738,1,1,4
576,41,9.615985437727868e-05,585,13,0.1464950220378674,4,0.9173553719008265,0.1464950220378674,0.38,12,211,445,188,12,697,1107,24,44,3162,419,3,4
1517,59,3.085961903907262e-06,846,13,0.12792435948982653,4,0.9669421487603306,0.12792435948982653,0.28,29,250,227,40,7,839,347,17,4,2569,804,5,4
592,38,7.879469532728955e-05,463,13,0.15413837664585117,3,0.9173553719008265,0.15413837664585117,0.4,17,153,614,141,8,314,3157,13,29,4660,209,5,4
1497,61,7.288255549287648e-05,769,13,0.14542613597481233,4,0.9669421487603306,0.14542613597481233,0.2,28,223,254,48,8,428,280,22,7,2035,734,3,4
716,70,7.097210111105902e-05,833,13,0.1465648513213755,10,0.9504132231404959,0.1465648513213755,0.42,29,224,382,44,8,640,206,20,6,2117,555,3,4
85,83,0.0003916673593107172,348,13,0.13483672730539545,4,0.6859504132231405,0.13483672730539545,0.18,1,112,271,19,4,40,17,1,3,536,67,1,4
757,63,4.64101235340978e-05,663,13,0.13841191360175462,4,0.9586776859504132,0.13841191360175462,0.26,19,49,349,82,8,203,485,36,16,1643,390,6,4
1660,216,9.662268258576261e-05,506,13,0.14385540379789213,4,0.9752066115702479,0.14385540379789213,0.32,37,247,478,103,3,28,2035,24,711,5344,1675,3,4
1619,204,9.912338803207757e-05,490,13,0.15025910404004802,3,0.9752066115702479,0.15025910404004802,0.36,36,230,456,98,3,29,2259,22,4,4804,1664,3,4
47,100,0.0003079791789368081,300,13,0.11610260043831858,3,0.5619834710743802,0.11610260043831858,0.26,1,250,750,1,1,1,1,1,1,1009,1,1,4
528,34,8.639347989033767e-05,446,13,0.13630495977209733,4,0.9752066115702479,0.13630495977209733,0.32,14,178,400,261,10,322,1436,55,13,3316,623,4,4
583,37,8.085760450496441e-05,640,13,0.15457243970881349,3,0.9008264462809917,0.15457243970881349,0.34,16,176,613,146,17,158,701,13,16,2107,230,21,4
749,51,6.072154149832859e-05,734,13,0.13378330241311892,4,0.9669421487603306,0.13378330241311892,0.36,40,3,129,55,11,290,470,30,10,1584,543,3,4
1353,35,8.333568030600687e-05,434,13,0.1344878082190224,4,0.9504132231404959,0.1344878082190224,0.28,10,187,412,86,21,368,1678,32,13,3342,531,4,4
1609,191,9.621786316453592e-05,394,13,0.14652722085516642,3,0.9917355371900827,0.14652722085516642,0.36,34,246,461,99,5,34,2163,22,775,5231,1388,4,4
635,38,4.372060139923565e-05,383,13,0.14114811738676863,3,0.9338842975206612,0.14114811738676863,0.32,13,154,122,116,13,296,2365,59,11,3459,293,17,4
682,43,8.66916818721248e-05,466,13,0.13982431042956323,4,0.9421487603305785,0.13982431042956323,0.32,23,192,327,133,7,265,1570,39,8,2910,342,4,4
710,70,7.097210111105902e-05,833,13,0.15326807570229306,4,0.9586776859504132,0.15326807570229306,0.42,29,224,382,44,8,640,206,20,6,2117,555,3,4
56,115,7.709387658787275e-05,219,13,0.10479527677133876,4,0.5619834710743802,0.10479527677133876,0.38,7,223,725,4,1,9,1,37606,21,38618,1,20,4
567,41,9.987551833620358e-05,509,13,0.12705604249930016,4,0.9586776859504132,0.12705604249930016,0.22,13,216,544,202,14,270,1375,26,52,3030,307,11,4
1343,35,8.537131112241794e-05,448,13,0.14659240454574307,4,0.9504132231404959,0.14659240454574307,0.34,10,180,410,81,20,351,2577,35,14,4155,473,4,4
1312,49,6.0465892387331997e-05,405,13,0.15192153409821182,4,0.9421487603305785,0.15192153409821182,0.44,14,185,539,141,19,222,2404,48,10,3774,186,6,4
1334,35,8.701690519241668e-05,439,13,0.14338884309508704,4,0.9586776859504132,0.14338884309508704,0.3,13,160,539,235,10,319,2405,56,18,4317,558,4,4
1326,49,6.501284344395084e-05,401,13,0.12571602391790873,4,0.9504132231404959,0.12571602391790873,0.38,11,121,362,155,15,204,1848,47,10,3135,356,6,4
1418,45,6.404358669839017e-05,443,13,0.1413078364122826,4,0.9338842975206612,0.1413078364122826,0.36,18,102,516,101,21,223,612,31,101,1881,144,12,4
1319,47,3.9593867104557886e-05,402,13,0.14756476391713888,4,0.9421487603305785,0.14756476391713888,0.34,14,164,378,151,16,204,2347,54,9,3724,380,7,4
1363,32,7.02780867881485e-05,355,13,0.12519617093641727,4,0.9752066115702479,0.12519617093641727,0.32,20,144,248,293,27,474,3970,84,6,6303,1029,8,4
1400,45,8.189979578469035e-05,555,13,0.1376107285569244,4,0.9173553719008265,0.1376107285569244,0.3,14,183,559,134,16,364,3115,11,17,4647,214,20,4
1297,43,2.826929143244721e-05,377,13,0.13545105234915605,4,0.9173553719008265,0.13545105234915605,0.34,9,163,298,190,34,44,2037,34,11,3086,259,7,4
636,38,4.372060139923565e-05,383,13,0.1380391141351754,4,0.9256198347107438,0.1380391141351754,0.3,13,154,122,116,13,296,2365,59,11,3459,293,17,4
1390,37,9.980233307597712e-05,467,13,0.1279277209004003,4,0.9173553719008265,0.1279277209004003,0.22,7,150,638,403,7,280,7051,13,34,9028,442,3,4
1507,67,6.780058316125952e-05,809,13,0.15408998293312332,4,0.9338842975206612,0.15408998293312332,0.42,32,223,261,46,6,516,231,21,5,2485,1141,3,4
1382,41,4.918029675614109e-05,580,13,0.13639148482060423,4,0.9173553719008265,0.13639148482060423,0.24,12,214,454,180,13,882,1091,24,38,3240,324,8,4
1305,47,5.977113656535118e-05,404,13,0.14761901552809253,4,0.9421487603305785,0.14761901552809253,0.22,14,204,556,155,22,224,3935,59,9,5346,158,10,4
1434,40,8.272104464058957e-05,373,13,0.12810438518661946,4,0.9338842975206612,0.12810438518661946,0.32,11,34,106,168,12,98,5117,100,33,5997,299,19,4
730,59,7.01826737652066e-05,864,13,0.14043641826231823,4,0.9752066115702479,0.14043641826231823,0.32,29,227,5,42,6,1069,223,18,5,2430,801,5,4
549,32,6.944612007571953e-05,369,13,0.13028684236614924,4,0.9504132231404959,0.13028684236614924,0.3,8,130,255,74,8,492,4230,21,23,6126,879,6,4
67,118,0.00028816172965809533,226,13,0.1189799961572224,4,0.5206611570247934,0.1189799961572224,0.38,244,175,729,4,1,11,1,1,14,1202,4,18,4
1642,207,9.614493642676643e-05,505,13,0.15131610002428036,4,0.9752066115702479,0.15131610002428036,0.26,36,249,495,100,3,30,2024,22,730,5298,1606,3,4
559,42,9.994224272165027e-05,578,13,0.1503990001182779,4,0.9421487603305785,0.1503990001182779,0.46,12,216,553,177,14,252,1437,26,7,2980,278,8,4
1528,52,1.8028713815973297e-05,728,13,0.1368987649642033,4,0.9504132231404959,0.1368987649642033,0.36,27,194,261,65,11,661,336,12,9,2138,559,3,4
720,70,7.078757099163636e-05,855,13,0.15244711002293118,4,0.9669421487603306,0.15244711002293118,0.28,30,225,207,50,6,569,306,20,5,2410,989,3,4
1719,196,9.697658068249548e-05,556,13,0.14484335817168423,4,0.9504132231404959,0.14484335817168423,0.32,46,221,390,90,3,27,2821,16,508,6591,2466,3,4
1410,39,5.240233646550168e-05,414,13,0.11809228254332395,4,0.8925619834710744,0.11809228254332395,0.36,18,149,408,222,25,163,1891,41,27,3085,127,14,4
1373,41,5.540595429604002e-05,489,13,0.15522536784276533,4,0.9586776859504132,0.15522536784276533,0.36,12,215,581,146,14,222,1481,45,18,3025,288,3,4
1591,171,9.986081513278459e-05,400,13,0.14379292357999973,3,0.9586776859504132,0.14379292357999973,0.34,33,247,470,97,5,44,2149,23,968,5049,1010,3,4
1427,38,4.295041210961693e-05,390,13,0.1379684548585933,4,0.9090909090909091,0.1379684548585933,0.32,13,84,635,108,31,570,2467,64,13,4195,182,28,4
1629,203,9.984606615462455e-05,498,13,0.163178489988134,3,0.9917355371900827,0.163178489988134,0.32,35,249,472,102,3,26,2998,23,545,6203,1747,3,4
1620,204,9.912338803207757e-05,490,13,0.15658119382904787,4,0.9421487603305785,0.15658119382904787,0.32,36,230,456,98,3,29,2259,22,4,4804,1664,3,4
1574,84,2.4896873535721744e-05,142,13,0.14061766253273317,4,0.9504132231404959,0.14061766253273317,0.32,25,207,470,98,5,50,225,15,8,2096,988,5,4
655,41,8.369731526582227e-05,357,13,0.13558140917914613,4,0.9504132231404959,0.13558140917914613,0.3,15,135,112,95,12,315,1021,54,31,2129,328,11,4
1718,196,9.697658068249548e-05,556,13,0.13906765752467334,3,0.9834710743801653,0.13906765752467334,0.36,46,221,390,90,3,27,2821,16,508,6591,2466,3,4
94,85,0.00038110044536291717,310,13,0.09647008532928562,3,0.859504132231405,0.09647008532928562,0.3,1,91,344,27,2,34,12,1,3,576,60,1,4
619,53,4.92332020628063e-05,440,13,0.14180894942364952,4,0.9504132231404959,0.14180894942364952,0.26,18,109,199,138,27,162,1746,41,74,2873,346,13,4
1698,187,9.952678913370452e-05,535,13,0.15021530658766544,3,0.9586776859504132,0.15021530658766544,0.46,45,250,467,102,3,31,2121,23,772,5997,2180,3,4
691,57,8.916335498542899e-05,489,13,0.1485625227380672,4,0.9669421487603306,0.1485625227380672,0.34,23,221,317,61,7,274,2080,27,12,3532,506,4,4
593,38,7.879469532728955e-05,463,13,0.13619435994398027,4,0.9586776859504132,0.13619435994398027,0.3,17,153,614,141,8,314,3157,13,29,4660,209,5,4
627,45,6.370645247688057e-05,455,13,0.12747990153828323,4,0.9504132231404959,0.12747990153828323,0.26,16,90,490,210,20,543,607,17,24,2184,135,32,4
527,34,8.639347989033767e-05,446,13,0.15302717645371575,3,0.9752066115702479,0.15302717645371575,0.28,14,178,400,261,10,322,1436,55,13,3316,623,4,4
1545,62,8.893041922678786e-05,900,13,0.13681775138836472,4,0.9504132231404959,0.13681775138836472,0.3,20,78,350,73,7,211,139,49,16,1237,288,6,4
1592,171,9.986081513278459e-05,400,13,0.1550547565924486,4,0.9752066115702479,0.1550547565924486,0.3,33,247,470,97,5,44,2149,23,968,5049,1010,3,4
1583,199,7.43218259438111e-05,394,13,0.1476764376385202,4,0.9917355371900827,0.1476764376385202,0.34,37,248,468,98,5,31,2182,23,689,4793,1009,3,4
98,45,0.00038625274529754825,390,13,0.14067533788506437,3,0.7024793388429752,0.14067533788506437,0.34,1,113,382,8,2,3,3,2,1,556,38,3,4
